source_indicator_id,ministry_code,ministry_name,fiscal_year,strategic_goal_number,program_goal_number,source_program_code,performance_program_name,manual_indicator_name_plan,manual_indicator_name_report,manual_indicator_unit,manual_indicator_direction_raw,manual_planned_target_raw,manual_actual_value_raw,manual_official_achievement_rate_raw,pdf_plan_program_name,pdf_plan_indicator_name,pdf_plan_unit,pdf_plan_direction_raw,pdf_plan_target_raw,documented_change_target_before_raw,documented_change_target_after_raw,documented_change_reason_raw,documented_change_source_file,documented_change_split_pdf_page,documented_change_source_pdf_page,documented_change_printed_page,documented_change_ocr_conflict,documented_change_report_conflict,pdf_report_program_name,pdf_report_indicator_name,pdf_report_unit,pdf_report_target_raw,pdf_report_actual_raw,pdf_report_official_achievement_rate_raw,planned_target_numeric_manual,planned_target_numeric_pdf,report_target_numeric_pdf,actual_value_numeric_manual,actual_value_numeric_pdf,official_achievement_rate_numeric_manual,official_achievement_rate_numeric_pdf,computed_achievement_rate,plan_target_change_abs,plan_target_change_pct,report_target_change_abs,report_target_change_pct,report_actual_change_abs,report_actual_change_pct,report_achievement_rate_change_abs_pp,plan_vs_report_target_change_abs,plan_vs_report_target_change_pct,plan_name_match_status,plan_target_match_status,report_name_match_status,report_target_match_status,report_actual_match_status,report_achievement_rate_match_status,page_evidence_status,ocr_status,overall_reconciliation_status,review_reason,review_instruction,reviewer,review_status,review_note,review_confirmed_at,plan_source_file,plan_split_pdf_page,plan_source_pdf_page,plan_printed_page,plan_source_text,report_source_file,report_split_pdf_page,report_source_pdf_page,report_printed_page,report_source_text,source_trace
MOHW-2022-IV2-01,075,보건복지부,2022,Ⅳ,Ⅳ-2,,저출산대응및인구정책 지원,결혼·출산·육아에 대한 긍정적 태도 변화 (단 위: %),결혼·출산·육아에 대한 긍정적 태도 변화 (단 위: %),%p,,59.1,44.6,75.5,,결혼·출산·육아에 대한 긍정적 태도 변화 (단 위: %),,,59.1,59.1,59.1,"22년 출생아수 예측 변경에 따른 감액(첫만남이용권 △54억 감액, 아동수당 △246억 감액)으로 성과지표 변경 없음",2022년도 성과보고서_보건복지부-243-333.pdf,69.0,311.0,,False,False,,결혼·출산·육아에 대한 긍정적 태도 변화 (단 위: %),,59.1,44.6,75.5,59.1,59.1,59.1,44.6,44.6,75.5,75.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MATCH_AFTER_CHANGE,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,OCR_REQUIRED,OCR_REQUIRED,PLAN_TARGET_FROM_CHANGE_TABLE_ONLY;TARGET_CHANGE_REASON_DOCUMENTED_IN_별첨6,[계획서] 2022년도 성과계획서_보건복지부-323-433.pdf ?쪽(원본 ?쪽) / [별첨6 변경표] 2022년도 성과보고서_보건복지부-243-333.pdf 69쪽(원본 311쪽),,,,,2022년도 성과계획서_보건복지부-323-433.pdf,,,,,2022년도 성과보고서_보건복지부.pdf,205,205,,"태도 변화
(단위: %)
(%p)
ㅇ 리커트 5점 척도
(①매우 부정적, ②조금 부정적, ③보통, ④
조금 긍정적, ⑤매우 긍정적)
 * 부정 %(①+②), 보통 %(③), 긍정 %(④+⑤)
 * 100점 환산 점수 : ①매우 부정적인 
태도로 바뀌었다(20점), ②조금 부정
적인 태도로 바뀌었다(40점), ③보통
이다:(60점), ④조금 긍정적인 태도
로 바뀌었다(80점), ⑤매우 긍정적인 
태도로 바뀌었다(100점)
 ▪ 측정방법
 - 측정대상기간 : ‘22..11.~12. 
 - 실적치 집계 완료시점 : ’22.12월말 예정
 - 측정수행기관 : 온라인 패널 전문 조사기관
 - 측정대상 표본수 및 선정방법 : 전국 20-59
세 성인남녀(1,000명)
목표
신규
신규
53.1
59.1
실적
40.9
47.1
47.2
44.6
달성률(%)
-
-
88.9
75.5",plan:별첨6만;plan_method:TEXT;report_method:FULL_TEXT
MOHW-2022-IV2-02,075,보건복지부,2022,Ⅳ,Ⅳ-2,,저출산대응및인구정책 지원,합계출산율(명),합계출산율(명),명,,0.72,0.74,102.8,,합계출산율(명),,,0.72,0.72,0.72,"22년 출생아수 예측 변경에 따른 감액(첫만남이용권 △54억 감액, 아동수당 △246억 감액)으로 성과지표 변경 없음",2022년도 성과보고서_보건복지부-243-333.pdf,69.0,311.0,,False,False,,합계출산율(명),,0.72,(0.74),102.8,0.72,0.72,0.72,0.74,0.74,102.8,102.8,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,OCR_REQUIRED,OCR_REQUIRED,TARGET_CHANGE_REASON_DOCUMENTED_IN_별첨6,[별첨6 변경표] 2022년도 성과보고서_보건복지부-243-333.pdf 69쪽(원본 311쪽),,,,,2022년도 성과계획서_보건복지부-323-433.pdf,4.0,326.0,,"san 17 22 년 프 로 그 램 목 표 선 고 므 구 프 성과 ㅣ 목 표 치 | 정 량 ' 분 야 정 성 프 로 그 램 목 표 1/-2. 저 출 산 대 응 및 인 구 정 책 지 원 ~~ 일 반 재 0) 합 계 출 산 율 ( 명 ) = 0.72( 명 ) 저 출 산 대 응 및 인 구 정 책 지 원 @ 결 혼 ㆍ 출 산 ㆍ 육 아 에 일 반 제 대 한 금 정 적 태 도 변 화 르 ""| 59.1(%p) ( 단 위 : %) 될 프 로 그 램 목 표 1/-3. 보 육 지 원 Ast 0) 어 린 이 집 이 용 부 모 만 일 반 재 보 육 지 원 강 화 ) 가 정 양 육 수 당 수 혜 자 일 반 재 만 족 도 정 프 로 그 램 목 표 1#-4. 취 약 노 인 보 호 를 Set 안 정 적 인 + Swat 보장 은 1) ",2022년도 성과보고서_보건복지부.pdf,204,204,,"'22년
합계출산율(명)
(명)
연령별 출산율(ASFR)의 총합
 * 연령별 출산율 : 1년간 발생한 모의 
연령별(15~49세) 출생아 수를 해
당 연령별 여자의 연앙인구(7월1일 기
준)로 나누어 1,000분율로 표시
목표
신규
신규
0.78
0.72
실적
0.92
0.84
0.81
(0.74)
달성률(%)
-
-
103.8
102.8",plan:별첨1;plan_method:OCR;report_method:FULL_TEXT
MOHW-2022-IV3-01,075,보건복지부,2022,Ⅳ,Ⅳ-3,,보육지원강화,가정양육수당 수혜자 만족도,가정양육수당 수혜자 만족도,점,,3.6,3.98,110.6,,가정양육수당 수혜자 만족도,,,3.6,3.6,3.6,"22년 출생아수 예측 변경에 따른 감액(영아수당 △244억, 가정양육수당 △256억, 영유아보육료 △247억)으로 성과지표 변경 없음",2022년도 성과보고서_보건복지부-243-333.pdf,69.0,311.0,,False,False,,가정양육수당 수혜자 만족도,,3.6,3.98,110.6,3.6,3.6,3.6,3.98,3.98,110.6,110.6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MATCH_AFTER_CHANGE,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,OCR_REQUIRED,OCR_REQUIRED,PLAN_TARGET_FROM_CHANGE_TABLE_ONLY;TARGET_CHANGE_REASON_DOCUMENTED_IN_별첨6,[계획서] 2022년도 성과계획서_보건복지부-323-433.pdf ?쪽(원본 ?쪽) / [별첨6 변경표] 2022년도 성과보고서_보건복지부-243-333.pdf 69쪽(원본 311쪽),,,,,2022년도 성과계획서_보건복지부-323-433.pdf,,,,,2022년도 성과보고서_보건복지부.pdf,212,212,,"가정양육수당 
수혜자 만족도
(점)
ㅇ 측정산식 : 가정양육수당 수급 
부모대상 만족도 조사(5점 척도)
 ▪ 측정방법
    - 측정대상기간 : ’22.1.1 ~ 
’22.12.31
    - 실적치 집계 완료 시점 : ’23.2
월말 예정
    - 측정수행기관 : 육아정책연
구소
    - 측정대상 표본수 및 선정방법
      : 가정양육수당 수급가구 
300가구(예정)
목표
신규
신규
3.6
3.6
실적
신규
신규
3.6
3.98
달성률(%)
-
-
100.0
110.6",plan:별첨6만;plan_method:TEXT;report_method:FULL_TEXT
MOHW-2022-IV3-02,075,보건복지부,2022,Ⅳ,Ⅳ-3,,보육지원강화,어린이집 이용부모 만 족도,어린이집 이용부모 만 족도,점,,3.8,4.08,107.4,,어린이집 이용부모 만 족도,,,3.8,3.8,3.8,"22년 출생아수 예측 변경에 따른 감액(영아수당 △244억, 가정양육수당 △256억, 영유아보육료 △247억)으로 성과지표 변경 없음 5,808,878 5,819,412 가정양육수당 수혜자 만족도 0.5",2022년도 성과보고서_보건복지부-243-333.pdf,69.0,311.0,,False,False,,어린이집 이용부모 만 족도,,3.8,4.08,107.4,3.8,3.8,3.8,4.08,4.08,107.4,107.4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MATCH_AFTER_CHANGE,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,OCR_REQUIRED,OCR_REQUIRED,PLAN_TARGET_FROM_CHANGE_TABLE_ONLY;TARGET_CHANGE_REASON_DOCUMENTED_IN_별첨6,[계획서] 2022년도 성과계획서_보건복지부-323-433.pdf ?쪽(원본 ?쪽) / [별첨6 변경표] 2022년도 성과보고서_보건복지부-243-333.pdf 69쪽(원본 311쪽),,,,,2022년도 성과계획서_보건복지부-323-433.pdf,,,,,2022년도 성과보고서_보건복지부.pdf,212,212,,"어린이집 
이용부모 만족도
(점)
ㅇ 측정산식 : 어린이집 이용 부모
대상 만족도 조사(5점 척도)
 ▪ 측정방법
    - 측정대상기간 : ’22.1.1 ~ 
’22.12.31
    - 실적치 집계 완료 시점 : ’23.2
월말 예정
    - 측정수행기관 : 육아정책연
구소
    - 측정대상 표본수 및 선정방법
      : 어린이집 이용가구 2,200
가구(예정)
목표
신규
신규
3.8
3.8
실적
신규
3.7
4.10
4.08
달성률(%)
-
-
107.9
107.4",plan:별첨6만;plan_method:TEXT;report_method:FULL_TEXT
MOHW-2022-IV4-01,075,보건복지부,2022,Ⅳ,Ⅳ-4,,노인생활안정,노인생활안정지원비율 (%),노인생활안정지원비율 (%),%,,15.1,15.3,101.3,,노인생활안정지원비율 (%),,,15.1,15.1,15.1,"물가상승률 상승에 따른 기준연금액 상승분 지원(1,755억원 증액)으로 성과지표 변경 없음",2022년도 성과보고서_보건복지부-243-333.pdf,69.0,311.0,,False,False,,노인생활안정지원비율 (%),,15.1,15.3,101.3,15.1,15.1,15.1,15.3,15.3,101.3,101.3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MATCH_AFTER_CHANGE,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,OCR_REQUIRED,OCR_REQUIRED,PLAN_TARGET_FROM_CHANGE_TABLE_ONLY;TARGET_CHANGE_REASON_DOCUMENTED_IN_별첨6,[계획서] 2022년도 성과계획서_보건복지부-323-433.pdf ?쪽(원본 ?쪽) / [별첨6 변경표] 2022년도 성과보고서_보건복지부-243-333.pdf 69쪽(원본 311쪽),,,,,2022년도 성과계획서_보건복지부-323-433.pdf,,,,,2022년도 성과보고서_보건복지부.pdf,220,220,,"노인생활안정지
원비율 (%)
(%)
{(노인맞춤돌봄서비스사업+노인
일자리사업) 수혜자 수/전체 
노인 수}×100
목표
7.9
14.6
15.2
15.1
실적
10.1
14.7
15.6
15.3
달성률(%)
127.9
100.7
102.6
101.3",plan:별첨6만;plan_method:TEXT;report_method:FULL_TEXT
MOHW-2022-IV5-01,075,보건복지부,2022,Ⅳ,Ⅳ-5,,노인의료보장,장기요양기관 이용자 수,장기요양기관 이용자 수,명,,681971,770163,112.9,,장기요양기관 이용자 수,,,"681,971","681,971","681,971",변경사항 없음,2022년도 성과보고서_보건복지부-243-333.pdf,70.0,312.0,,False,False,,장기요양기관 이용자 수,,"681,971",770163,112.9,681971.0,681971.0,681971.0,770163.0,770163.0,112.9,112.9,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MATCH_AFTER_CHANGE,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,OCR_REQUIRED,OCR_REQUIRED,PLAN_TARGET_FROM_CHANGE_TABLE_ONLY;TARGET_CHANGE_REASON_DOCUMENTED_IN_별첨6,[계획서] 2022년도 성과계획서_보건복지부-323-433.pdf ?쪽(원본 ?쪽) / [별첨6 변경표] 2022년도 성과보고서_보건복지부-243-333.pdf 70쪽(원본 312쪽),,,,,2022년도 성과계획서_보건복지부-323-433.pdf,,,,,2022년도 성과보고서_보건복지부.pdf,226,226,,"장기요양기관 
이용자 수
(명)
 측정산식 : ‘22.12.31일 현재 전국 
장기요양기관* 전체 이용자 수
 측정대상 : ‘22.12.31일 현재 
장기요양기관 전체 이용자
 * 장기요양기관 = 노인요양시설 
+ 재가장기요양기관
목표
신규
신규
신규
681,971
실적
-
-
-
770163
달성률(%)
-
-
-
112.9",plan:별첨6만;plan_method:TEXT;report_method:FULL_TEXT
MOHW-2022-IV5-02,075,보건복지부,2022,Ⅳ,Ⅳ-5,,노인의료보장,치매전담형 기관 수,치매전담형 기관 수,개,,225,348,154.7,,치매전담형 기관 수,,,225,225,225,변경사항 없음,2022년도 성과보고서_보건복지부-243-333.pdf,70.0,312.0,,False,False,,치매전담형 기관 수,,225,348,154.7,225.0,225.0,225.0,348.0,348.0,154.7,154.7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MATCH_AFTER_CHANGE,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,OCR_REQUIRED,OCR_REQUIRED,PLAN_TARGET_FROM_CHANGE_TABLE_ONLY;TARGET_CHANGE_REASON_DOCUMENTED_IN_별첨6,[계획서] 2022년도 성과계획서_보건복지부-323-433.pdf ?쪽(원본 ?쪽) / [별첨6 변경표] 2022년도 성과보고서_보건복지부-243-333.pdf 70쪽(원본 312쪽),,,,,2022년도 성과계획서_보건복지부-323-433.pdf,,,,,2022년도 성과보고서_보건복지부.pdf,226,226,,"치매전담형 
기관 수
(개)
‘22.12.31일 기준 전년 대비 치매전
담형 기관 신규 설치 수
목표
신규
신규
신규
225
실적
-
-
-
348
달성률(%)
-
-
-
154.7",plan:별첨6만;plan_method:TEXT;report_method:FULL_TEXT
MOHW-2022-IV5-03,075,보건복지부,2022,Ⅳ,Ⅳ-5,,노인의료보장,치매환자 의료관리율,치매환자 의료관리율,%,,93.1,94.6,101.6,,치매환자 의료관리율,,,93.1,93.1,93.1,변경사항 없음,2022년도 성과보고서_보건복지부-243-333.pdf,70.0,312.0,,False,False,,치매환자 의료관리율,,93.1,94.6,101.6,93.1,93.1,93.1,94.6,94.6,101.6,101.6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,OCR_REQUIRED,OCR_REQUIRED,TARGET_CHANGE_REASON_DOCUMENTED_IN_별첨6,[별첨6 변경표] 2022년도 성과보고서_보건복지부-243-333.pdf 70쪽(원본 312쪽),,,,,2022년도 성과계획서_보건복지부-323-433.pdf,4.0,326.0,,"san 17 22 년 프 로 그 램 목 표 선 고 므 구 프 성과 ㅣ 목 표 치 | 정 량 ' 분 야 정 성 프 로 그 램 목 표 1/-2. 저 출 산 대 응 및 인 구 정 책 지 원 ~~ 일 반 재 0) 합 계 출 산 율 ( 명 ) = 0.72( 명 ) 저 출 산 대 응 및 인 구 정 책 지 원 @ 결 혼 ㆍ 출 산 ㆍ 육 아 에 일 반 제 대 한 금 정 적 태 도 변 화 르 ""| 59.1(%p) ( 단 위 : %) 될 프 로 그 램 목 표 1/-3. 보 육 지 원 Ast 0) 어 린 이 집 이 용 부 모 만 일 반 재 보 육 지 원 강 화 ) 가 정 양 육 수 당 수 혜 자 일 반 재 만 족 도 정 프 로 그 램 목 표 1#-4. 취 약 노 인 보 호 를 Set 안 정 적 인 + Swat 보장 은 1) ",2022년도 성과보고서_보건복지부.pdf,226,226,,"치매환자 
의료관리율
(%)
치매진료인원 / 치매환자수 × 
100
목표
83.0
92.9
91.6
93.1
실적
91.6
95.6
95.7
94.6
달성률(%)
110.4
102.9
104.5
101.6",plan:별첨1;plan_method:OCR;report_method:FULL_TEXT
MOHW-2022-IV6-01,075,보건복지부,2022,Ⅳ,Ⅳ-6,,국민연금운영(여유자금 운영위탁 등),기금운용 목표 수익률 달성(%),기금운용 목표 수익률 달성(%),%,,100,17.7,17.7,,기금운용 목표 수익률 달성(%),,,100,100,100,예산증감사항으로 본 지표와 관계 없음,2022년도 성과보고서_보건복지부-243-333.pdf,70.0,312.0,,False,False,,기금운용 목표 수익률 달성(%),,100,17.7,17.7,100.0,100.0,100.0,17.7,17.7,17.7,17.7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MATCH_AFTER_CHANGE,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,OCR_REQUIRED,OCR_REQUIRED,PLAN_TARGET_FROM_CHANGE_TABLE_ONLY;TARGET_CHANGE_REASON_DOCUMENTED_IN_별첨6,[계획서] 2022년도 성과계획서_보건복지부-323-433.pdf ?쪽(원본 ?쪽) / [별첨6 변경표] 2022년도 성과보고서_보건복지부-243-333.pdf 70쪽(원본 312쪽),,,,,2022년도 성과계획서_보건복지부-323-433.pdf,,,,,2022년도 성과보고서_보건복지부.pdf,232,232,,"기금운용 목표 
수익률 달성(%)
(%)
최근 3년간 기금운용수익률의 
가중(5:3:2) 평균/(최근 3년간 
GDP성장률과 CPI상승률의 
가중평균 합+α 
(목표초과수익률))*100
목표
신규
신규
100
100
실적
신규
신규
100
17.7
달성률(%)
-
-
100.0
17.7",plan:별첨6만;plan_method:TEXT;report_method:FULL_TEXT
MOHW-2022-IV7-01,075,보건복지부,2022,Ⅳ,Ⅳ-7,,국민연금운영(급여지급),국민연금 수급률,국민연금 수급률,%,,49.9,50.8,100.8,,국민연금 수급률,,,50.4,49.9,50.4,‘21년 실적 확정(48.3%)에 따라 22년 목표치 상향 조정,2022년도 성과보고서_보건복지부-243-333.pdf,70.0,312.0,,False,False,,국민연금 수급률,,50.4,50.8,100.8,49.9,50.4,50.4,50.8,50.8,100.8,100.8,,0.5,1.002004008016032,0.5,1.002004008016032,0.0,0.0,0.0,0.0,0.0,MATCH_AFTER_CHANGE,VALUE_MISMATCH,EXACT_MATCH,MATCH_AFTER_CHANGE,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,OCR_REQUIRED,OCR_REQUIRED,PLAN_TARGET_FROM_CHANGE_TABLE_ONLY;TARGET_CHANGE_REASON_DOCUMENTED_IN_별첨6;REPORT_TARGET_CHANGE_CONFIRMED_BY_별첨6,[계획서] 2022년도 성과계획서_보건복지부-323-433.pdf ?쪽(원본 ?쪽) / [보고서] 2022년도 성과보고서_보건복지부.pdf 239쪽(원본 239쪽) / [별첨6 변경표] 2022년도 성과보고서_보건복지부-243-333.pdf 70쪽(원본 312쪽),,,,,2022년도 성과계획서_보건복지부-323-433.pdf,,,,,2022년도 성과보고서_보건복지부.pdf,239,239,202.0,"국민연금 
수급률
(%)
국민연금 수급자/62세 이상 
인구*100
목표
신규
45.9
47.9
50.4
실적
신규
46.0
48.3
50.8
달성률(%)
-
100.2
100.8
100.8",plan:별첨6만;plan_method:TEXT;report_method:FULL_TEXT
MOHW-2023-I1-01,075,보건복지부,2023,Ⅰ,Ⅰ-1,,기초생활보장,전체 빈곤층 대비 복 지수혜 비율,전체 빈곤층 대비 복 지수혜 비율,%,,38,37.3,98.7,,전체 빈곤층 대비 복 지수혜 비율,,,38.0,38,37.8,‘22년 실적 확정에 따른 목표치 조정,2023년도 성과보고서_보건복지부-256-363.pdf,70.0,325.0,,False,False,,전체 빈곤층 대비 복 지수혜 비율,,37.8,(37.3),98.7,38.0,38.0,37.8,37.3,37.3,98.7,98.7,,0.0,0.0,-0.20000000000000284,-0.5263157894736916,0.0,0.0,0.0,-0.20000000000000284,-0.5263157894736916,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,MATCH_AFTER_CHANGE,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,NOT_APPLICABLE,MATCH_AFTER_CHANGE,TARGET_CHANGE_REASON_DOCUMENTED_IN_별첨6;REPORT_TARGET_CHANGE_CONFIRMED_BY_별첨6,[보고서] 2023년도 성과보고서_보건복지부.pdf 35쪽(원본 35쪽) / [별첨6 변경표] 2023년도 성과보고서_보건복지부-256-363.pdf 70쪽(원본 325쪽),,,,,2023년도 성과계획서_보건복지부-346-442.pdf,1.0,346.0,,기초생활보장 전체 빈곤층 대비 복 ① 지수혜 비율 1.0 일반재 정 38(%) 정량 산출 프로그램목표 노숙인의사상자 지원 -2. Ⅰ 노숙인의사상자지원 노숙인시설 종사자 전 ① 문성 강화 교육 참여율 1.0 일반재 정 25(%) 정량 산출 프로그램목표 장애인 생활안정 및 재활 지원 -3. Ⅰ,2023년도 성과보고서_보건복지부.pdf,35,35,,"전체 빈곤층 대비 
복지수혜 비율
(%)
복지수혜자 수(A)/전체 빈곤층(B) × 
100
- 복지수혜자 수(A) = 기초생활보
장수급자 수 + 차상위본인부담
경감 
수급자 
수(중위소득 
50% 
이하) + 차상위자활 수급자수(중
위소득 50% 이하)
* 행복e음 자료 추출
- 전체빈곤층(B) = 주민등록인구수(행정
안전부) 
× 
빈곤율*(통계청, 
가계금
융․복지조사(패널))
* 균등화 처분가능소득 상대적 빈
곤율 : 균등화 처분가소득의 중
위소득 50%이하에 속한 인구수
로 나눈 비율
목표
23.8
26.4
36.5
37.8
실적
27.8
34.7
35.8
(37.3)
달성률(%)
116.8
131.4
98.1
98.7",plan:별첨1;plan_method:TEXT;report_method:FULL_TEXT
MOHW-2023-I3-01,075,보건복지부,2023,Ⅰ,Ⅰ-3,,장애인생활안정 및 재활 지원,장애인 현금급여 수급 률,장애인 현금급여 수급 률,%,,29.1,29.7,101.7,,장애인 현금급여 수급 률,,,29.1,29.1,29.2,‘22년 실적치 확정에 따른 목표치 조정,2023년도 성과보고서_보건복지부-256-363.pdf,70.0,325.0,,False,False,,장애인 현금급여 수급 률,,29.2,29.7,101.7,29.1,29.1,29.2,29.7,29.7,101.7,101.7,,0.0,0.0,0.09999999999999787,0.34364261168384147,0.0,0.0,0.0,0.09999999999999787,0.34364261168384147,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,MATCH_AFTER_CHANGE,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,NOT_APPLICABLE,MATCH_AFTER_CHANGE,TARGET_CHANGE_REASON_DOCUMENTED_IN_별첨6;REPORT_TARGET_CHANGE_CONFIRMED_BY_별첨6,[보고서] 2023년도 성과보고서_보건복지부.pdf 49쪽(원본 49쪽) / [별첨6 변경표] 2023년도 성과보고서_보건복지부-256-363.pdf 70쪽(원본 325쪽),,,,,2023년도 성과계획서_보건복지부-346-442.pdf,1.0,346.0,,장애인 현금급여 수급 ① 률 0.4 일반재 정 29.1(%) 정량 결과 기초생활보장수급자 ② 중 장애인 비율 0.6 일반재 정 24.8(%) 정량 결과 하향지표 프로그램목표 재활 의료 연구 교육을 통하여 국가 중앙재활기관으로서의 선도적 역할 수행 -4. Ⅰ 국립재활원,2023년도 성과보고서_보건복지부.pdf,49,49,,"현금급여 
수급률
(%)
 ○ 측정방법
   - 측정대상기간 : ’23.1.1. ~ 
’23.12.31.
   - 실적치 집계 완료 시점 : 
’23.12월말 예정
   - 
측정수행기관 
: 
직접수행
(행복e음시스템 통계자료)
 ○ 측정산식 : (장애인연금 수
급자수 + 장애수당 수급자
수 + 장애아동수당 수급자
수 / 등록장애인수)*100
   - 장애인연금수급자수·장애수
당수급자수·장애아동수당수
급자수 : 당해연도말 해당
급여를 받고있는 자의 수
   - 등록장애인수 : 당해연도말 
등록한 장애인 수
목표
28.4
28.5
28.8
29.2
실적
29.3
29.4
29.2
29.7
달성률(%)
103.2
103.2
101.4
101.7",plan:별첨1;plan_method:TEXT;report_method:FULL_TEXT
MOHW-2023-I3-02,075,보건복지부,2023,Ⅰ,Ⅰ-3,,장애인생활안정 및 재활 지원,기초생활보장수급자 중 장애인 비율,기초생활보장수급자 중 장애인 비율,%,하향,24.8,23.9,92.3,,기초생활보장수급자 중 장애인 비율,,,24.8,24.8,22.2,‘22년 실적치 확정에 따른 목표치 조정,2023년도 성과보고서_보건복지부-256-363.pdf,70.0,325.0,,False,False,,기초생활보장수급자 중 장애인 비율,,22.2,23.9,92.3,24.8,24.8,22.2,23.9,23.9,92.3,92.3,92.88702928870293,0.0,0.0,-2.6000000000000014,-10.483870967741941,0.0,0.0,0.0,-2.6000000000000014,-10.483870967741941,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,MATCH_AFTER_CHANGE,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,NOT_APPLICABLE,MATCH_AFTER_CHANGE,TARGET_CHANGE_REASON_DOCUMENTED_IN_별첨6;REPORT_TARGET_CHANGE_CONFIRMED_BY_별첨6,[보고서] 2023년도 성과보고서_보건복지부.pdf 49쪽(원본 49쪽) / [별첨6 변경표] 2023년도 성과보고서_보건복지부-256-363.pdf 70쪽(원본 325쪽),,,,,2023년도 성과계획서_보건복지부-346-442.pdf,1.0,346.0,,기초생활보장수급자 ② 중 장애인 비율 0.6 일반재 정 24.8(%) 정량 결과 하향지표 프로그램목표 재활 의료 연구 교육을 통하여 국가 중앙재활기관으로서의 선도적 역할 수행 -4. Ⅰ 국립재활원 고객만족도 ① 0.5 일반재 정 점 86.3( ) 정성 결과,2023년도 성과보고서_보건복지부.pdf,49,49,,"급자 중 장애인 
비율
(%)(하향지표)
 ○ 측정방법
   - 측정대상기간 : ’23.1.1. ~ 
’23.12.31.
   - 실적치 집계 완료 시점 : 
’23.12월말 예정  
   - 측정수행기관 : 사회보장정
보원
 ○ 측정산식 
: 
(등록장애인인 
기초생활보장수급자수/기초
생활보장수급자수)*100
목표
신규
신규
25.0
22.2
실적
신규
신규
23.0
23.9
달성률(%)
-
-
108.0
92.3",plan:별첨1;plan_method:TEXT;report_method:FULL_TEXT
