program_year_id,program_identity_id,ministry_code,fiscal_year,program_code,field_name,sector_name,performance_program_name,raw_account_row_count,account_type_count,account_types,raw_candidate_ids,base_program_year_key_conflict,base_key_reused,identity_resolved_by_extended_key,identity_unresolved,identity_resolution_reason,program_year_name_conflict,program_original_budget,program_current_budget,program_expenditure,below_target_count,at_or_above_target_count,comparable_rate_count,reported_target_status,indicator_coverage_status,repeated_target_overachievement,target_unchanged,performance_status_conflict_fields,program_performance_status_conflict,program_total_feedback_complete_t1,program_total_feedback_complete_t2,program_total_budget_change_rate_t1,program_total_budget_change_rate_t2,low_performance_budget_increase_t1,low_performance_budget_increase_t2,good_performance_budget_decrease_t1,good_performance_budget_decrease_t2,retrospective_feedback_data_quality_signal,retrospective_feedback_conflict_fields,context_type,context_status,context_source,context_evidence,context_effect,type_repeated_year_end_concentration_budget_share,type_accounting_adjustment_pattern_budget_share,type_program_budget_concentration_budget_share,account_type_signal_details,evidence_status,data_validation_signal,analysis_status,program_execution_rate,current_execution_severity,performance_gap,performance_signal,repeated_low_execution_signal,reported_target_miss_consecutive,reported_target_met_consecutive,reported_target_history_status,program_budget_change_rate,budget_increase_context_signal,budget_decrease_context_signal,budget_mismatch_signal,budget_performance_mismatch,accounting_context_signal,structure_context_signal,type_repeated_strong_low_execution_budget_share,type_repeated_moderate_low_execution_budget_share,execution_management,observed_start_year,observed_end_year,observed_year_count,continuity_status,review_grade,reviewability_status,signal_strength,diagnostic_type,grade_trigger_signal_families,signal_families,context_flags,context_only,grade_cap_reason,grade_reason_codes,next_review_question,evidence_strength,review_grade_order,independent_signal_family_count,repeated_signal_family_count,program_year_queue_order,review_queue_order_within_year
075:1800:2022,075:1800,075,2022,1800,사회복지,취약계층지원,국립재활원,1,1,RESPONSIBLE_OPERATION_ACCOUNT,"[""075:2022:사회복지:취약계층지원:1800:RESPONSIBLE_OPERATION_ACCOUNT""]",False,False,False,False,BASE_KEY_UNIQUE,False,28671000000,32465223000,29430679720,0,2,2,ALL_COMPARABLE_AT_OR_ABOVE_TARGET,COMPLETE_REPORTED_RATE_COVERAGE,False,False,,False,True,True,0.073551912568306,0.0659380692167577,False,False,False,False,False,,UNKNOWN_TYPE,CONFIRMED_STRUCTURED,STRUCTURED_CONTEXT_INVENTORY,NO_CONFIRMED_CONTEXT_TAG,NO_GRADE_CHANGE,0.0,0.0,0.0,"[{""candidate_id"": ""075:2022:사회복지:취약계층지원:1800:RESPONSIBLE_OPERATION_ACCOUNT"", ""account_type"": ""RESPONSIBLE_OPERATION_ACCOUNT"", ""review_grade"": ""D"", ""diagnostic_type"": ""NO_STRUCTURED_SIGNAL_DETECTED"", ""execution_rate"": 0.9065294182639682}]",LIMITED,False,PROGRAM_YEAR_REVIEW,0.9065294182639682,0.0,0.0,False,False,False,False,LEFT_CENSORED_OR_FIRST_OBSERVATION,,False,False,False,0,False,False,0,0,0.0,2022,2024,3,EXACT_PROGRAM_KEY,D,REVIEWABLE,NONE,NO_STRUCTURED_SIGNAL_DETECTED,NONE,NONE,NONE,False,NOT_APPLICABLE,NO_STRUCTURED_SIGNAL_DETECTED,현재 구조화 신호가 없다는 판단의 입력 범위가 충분한가?,LIMITED,4,0,0,74,74
162:1600:599c8e014508:2022,162:1600:599c8e014508,162,2022,1600,문화및관광,문화예술,정보통신방송 기반조성,1,1,FUND,"[""162:2022:문화및관광:문화예술:1600:FUND""]",True,True,True,False,RESOLVED_BY_FIELD_SECTOR,False,17420000000,17420000000,17418771970,0,3,3,ALL_COMPARABLE_AT_OR_ABOVE_TARGET,COMPLETE_REPORTED_RATE_COVERAGE,False,False,,False,False,False,,,False,False,False,False,False,,UNKNOWN_TYPE,CONFIRMED_STRUCTURED,STRUCTURED_CONTEXT_INVENTORY,NO_CONFIRMED_CONTEXT_TAG,NO_GRADE_CHANGE,0.0,0.0,0.0,"[{""candidate_id"": ""162:2022:문화및관광:문화예술:1600:FUND"", ""account_type"": ""FUND"", ""review_grade"": ""D"", ""diagnostic_type"": ""NO_STRUCTURED_SIGNAL_DETECTED"", ""execution_rate"": 0.9999295045924224}]",LIMITED,False,PROGRAM_YEAR_REVIEW,0.9999295045924225,0.0,0.0,False,False,False,False,LEFT_CENSORED_OR_FIRST_OBSERVATION,,False,False,False,0,False,False,0,0,0.0,2022,2024,3,EXACT_METADATA_DISAMBIGUATION,D,REVIEWABLE,NONE,NO_STRUCTURED_SIGNAL_DETECTED,NONE,NONE,NONE,False,NOT_APPLICABLE,NO_STRUCTURED_SIGNAL_DETECTED,현재 구조화 신호가 없다는 판단의 입력 범위가 충분한가?,LIMITED,4,0,0,75,75
162:1200:599c8e014508:2022,162:1200:599c8e014508,162,2022,1200,문화및관광,문화예술,정보통신방송 국제협력,1,1,FUND,"[""162:2022:문화및관광:문화예술:1200:FUND""]",True,True,True,False,RESOLVED_BY_FIELD_SECTOR,False,14947000000,14947000000,14945199950,0,2,2,ALL_COMPARABLE_AT_OR_ABOVE_TARGET,COMPLETE_REPORTED_RATE_COVERAGE,False,False,,False,True,True,-0.200240851006891,0.0238843915166923,False,False,True,False,False,,UNKNOWN_TYPE,CONFIRMED_STRUCTURED,STRUCTURED_CONTEXT_INVENTORY,NO_CONFIRMED_CONTEXT_TAG,NO_GRADE_CHANGE,0.0,0.0,0.0,"[{""candidate_id"": ""162:2022:문화및관광:문화예술:1200:FUND"", ""account_type"": ""FUND"", ""review_grade"": ""D"", ""diagnostic_type"": ""NO_STRUCTURED_SIGNAL_DETECTED"", ""execution_rate"": 0.9998795711514016}]",LIMITED,False,PROGRAM_YEAR_REVIEW,0.9998795711514016,0.0,0.0,False,False,False,False,LEFT_CENSORED_OR_FIRST_OBSERVATION,,False,False,False,0,False,False,0,0,0.0,2022,2024,3,EXACT_METADATA_DISAMBIGUATION,D,REVIEWABLE,NONE,NO_STRUCTURED_SIGNAL_DETECTED,NONE,NONE,NONE,False,NOT_APPLICABLE,NO_STRUCTURED_SIGNAL_DETECTED,현재 구조화 신호가 없다는 판단의 입력 범위가 충분한가?,LIMITED,4,0,0,76,76
162:2300:f3d32026a540:2022,162:2300:f3d32026a540,162,2022,2300,과학기술,과학기술인력및문화,국립과천과학관 운영,1,1,RESPONSIBLE_OPERATION_ACCOUNT,"[""162:2022:과학기술:과학기술인력및문화:2300:RESPONSIBLE_OPERATION_ACCOUNT""]",True,True,True,False,RESOLVED_BY_FIELD_SECTOR,False,2940000000,2940000000,2782226930,0,3,3,ALL_COMPARABLE_AT_OR_ABOVE_TARGET,COMPLETE_REPORTED_RATE_COVERAGE,False,False,,False,True,True,-0.0405385840451715,-0.0244679310844071,False,False,True,True,False,,UNKNOWN_TYPE,CONFIRMED_STRUCTURED,STRUCTURED_CONTEXT_INVENTORY,NO_CONFIRMED_CONTEXT_TAG,DISPLAY_ONLY_NO_GRADE_CHANGE,0.0,0.0,1.0,"[{""candidate_id"": ""162:2022:과학기술:과학기술인력및문화:2300:RESPONSIBLE_OPERATION_ACCOUNT"", ""account_type"": ""RESPONSIBLE_OPERATION_ACCOUNT"", ""review_grade"": ""C"", ""diagnostic_type"": ""CONTEXT_OR_SINGLE_SIGNAL_REVIEW"", ""execution_rate"": 0.9463356904761904}]",LIMITED,False,PROGRAM_YEAR_REVIEW,0.9463356904761905,0.0,0.0,False,False,False,False,LEFT_CENSORED_OR_FIRST_OBSERVATION,,False,False,False,0,False,True,0,0,0.0,2022,2024,3,EXACT_METADATA_DISAMBIGUATION,D,REVIEWABLE,NONE,NO_STRUCTURED_SIGNAL_DETECTED,NONE,NONE,structure_context,True,NOT_APPLICABLE,NO_STRUCTURED_SIGNAL_DETECTED,현재 구조화 신호가 없다는 판단의 입력 범위가 충분한가?,LIMITED,4,0,0,77,77
162:3200:2022,162:3200,162,2022,3200,문화및관광,문화예술,이용자보호 및 공정경쟁,1,1,FUND,"[""162:2022:문화및관광:문화예술:3200:FUND""]",False,False,False,False,BASE_KEY_UNIQUE,False,1828000000,1828000000,1828000000,0,2,2,ALL_COMPARABLE_AT_OR_ABOVE_TARGET,COMPLETE_REPORTED_RATE_COVERAGE,False,False,,False,True,True,0.0,0.7576586433260394,False,False,False,False,False,,UNKNOWN_TYPE,CONFIRMED_STRUCTURED,STRUCTURED_CONTEXT_INVENTORY,NO_CONFIRMED_CONTEXT_TAG,NO_GRADE_CHANGE,0.0,0.0,0.0,"[{""candidate_id"": ""162:2022:문화및관광:문화예술:3200:FUND"", ""account_type"": ""FUND"", ""review_grade"": ""D"", ""diagnostic_type"": ""NO_STRUCTURED_SIGNAL_DETECTED"", ""execution_rate"": 1.0}]",LIMITED,False,PROGRAM_YEAR_REVIEW,1.0,0.0,0.0,False,False,False,False,LEFT_CENSORED_OR_FIRST_OBSERVATION,,False,False,False,0,False,False,0,0,0.0,2022,2024,3,EXACT_PROGRAM_KEY,D,REVIEWABLE,NONE,NO_STRUCTURED_SIGNAL_DETECTED,NONE,NONE,NONE,False,NOT_APPLICABLE,NO_STRUCTURED_SIGNAL_DETECTED,현재 구조화 신호가 없다는 판단의 입력 범위가 충분한가?,LIMITED,4,0,0,78,78
162:1400:599c8e014508:2022,162:1400:599c8e014508,162,2022,1400,문화및관광,문화예술,디지털방송전환 기반구축,1,1,FUND,"[""162:2022:문화및관광:문화예술:1400:FUND""]",True,True,True,False,RESOLVED_BY_FIELD_SECTOR,False,858000000,858000000,858000000,0,1,1,ALL_COMPARABLE_AT_OR_ABOVE_TARGET,COMPLETE_REPORTED_RATE_COVERAGE,False,False,,False,True,False,0.0,,False,False,False,False,False,,UNKNOWN_TYPE,CONFIRMED_STRUCTURED,STRUCTURED_CONTEXT_INVENTORY,NO_CONFIRMED_CONTEXT_TAG,NO_GRADE_CHANGE,0.0,0.0,0.0,"[{""candidate_id"": ""162:2022:문화및관광:문화예술:1400:FUND"", ""account_type"": ""FUND"", ""review_grade"": ""D"", ""diagnostic_type"": ""NO_STRUCTURED_SIGNAL_DETECTED"", ""execution_rate"": 1.0}]",LIMITED,False,PROGRAM_YEAR_REVIEW,1.0,0.0,0.0,False,False,False,False,LEFT_CENSORED_OR_FIRST_OBSERVATION,,False,False,False,0,False,False,0,0,0.0,2022,2023,2,EXACT_METADATA_DISAMBIGUATION,D,REVIEWABLE,NONE,NO_STRUCTURED_SIGNAL_DETECTED,NONE,NONE,NONE,False,NOT_APPLICABLE,NO_STRUCTURED_SIGNAL_DETECTED,현재 구조화 신호가 없다는 판단의 입력 범위가 충분한가?,LIMITED,4,0,0,79,79
102:4100:2023,102:4100,102,2023,4100,산업·중소기업및에너지,중소기업및소상공인육성,소상공인·전통시장지원,2,2,FUND;SPECIAL_ACCOUNT,"[""102:2023:산업·중소기업및에너지:중소기업및소상공인육성:4100:FUND"", ""102:2023:산업·중소기업및에너지:중소기업및소상공인육성:4100:SPECIAL_ACCOUNT""]",False,False,False,False,BASE_KEY_UNIQUE,False,3895274000000,3895809704420,3841523534380,2,0,2,ALL_COMPARABLE_BELOW_TARGET,COMPLETE_REPORTED_RATE_COVERAGE,False,False,,False,False,False,,,False,False,False,False,False,,UNKNOWN_TYPE,CONFIRMED_STRUCTURED,STRUCTURED_CONTEXT_INVENTORY,NO_CONFIRMED_CONTEXT_TAG,NO_GRADE_CHANGE,0.0,0.0,1.0,"[{""candidate_id"": ""102:2023:산업·중소기업및에너지:중소기업및소상공인육성:4100:FUND"", ""account_type"": ""FUND"", ""review_grade"": ""B"", ""diagnostic_type"": ""STRONG_OR_REPEATED_SINGLE_SIGNAL"", ""execution_rate"": 0.9860654975066134}, {""candidate_id"": ""102:2023:산업·중소기업및에너지:중소기업및소상공인육성:4100:SPECIAL_ACCOUNT"", ""account_type"": ""SPECIAL_ACCOUNT"", ""review_grade"": ""H"", ""diagnostic_type"": ""DATA_OR_COMPARABILITY_HOLD"", ""execution_rate"": null}]",DATA_BLOCKED,True,DATA_QUALITY_HOLD,0.9860654975066134,0.0,1.0,True,False,True,False,CONSECUTIVE_PRIOR_YEAR,-0.9173324578901106,False,True,False,0,False,True,0,0,0.0,2022,2024,3,EXACT_PROGRAM_KEY,H,HOLD,NOT_ASSESSED,DATA_OR_COMPARABILITY_HOLD,data_quality;reported_performance,data_quality;reported_performance,budget_decrease_context;structure_context,False,NOT_APPLICABLE,DATA_OR_COMPARABILITY_HOLD,프로그램 연결키·금액 단위·성과 비교가능성을 먼저 확정할 수 있는가?,BLOCKED,0,2,1,80,1
075:1300:2023,075:1300,075,2023,1300,사회복지,아동·보육,아동보호 및 복지 강화,2,2,GENERAL_ACCOUNT;SPECIAL_ACCOUNT,"[""075:2023:사회복지:아동·보육:1300:GENERAL_ACCOUNT"", ""075:2023:사회복지:아동·보육:1300:SPECIAL_ACCOUNT""]",False,False,False,False,BASE_KEY_UNIQUE,False,237208000000,237208000000,221286828860,2,0,2,ALL_COMPARABLE_BELOW_TARGET,COMPLETE_REPORTED_RATE_COVERAGE,False,False,,False,,False,,,,False,False,False,,program_total_feedback_complete_t1;program_total_budget_change_rate_t1;low_performance_budget_increase_t1;retrospective_feedback_data_quality_signal,UNKNOWN_TYPE,CONFIRMED_STRUCTURED,STRUCTURED_CONTEXT_INVENTORY,NO_CONFIRMED_CONTEXT_TAG,NO_GRADE_CHANGE,0.0,0.0,0.0,"[{""candidate_id"": ""075:2023:사회복지:아동·보육:1300:GENERAL_ACCOUNT"", ""account_type"": ""GENERAL_ACCOUNT"", ""review_grade"": ""B"", ""diagnostic_type"": ""STRONG_OR_REPEATED_SINGLE_SIGNAL"", ""execution_rate"": 0.9328809688543388}, {""candidate_id"": ""075:2023:사회복지:아동·보육:1300:SPECIAL_ACCOUNT"", ""account_type"": ""SPECIAL_ACCOUNT"", ""review_grade"": ""H"", ""diagnostic_type"": ""DATA_OR_COMPARABILITY_HOLD"", ""execution_rate"": null}]",DATA_BLOCKED,True,DATA_QUALITY_HOLD,0.9328809688543388,0.0,1.0,True,False,True,False,CONSECUTIVE_PRIOR_YEAR,-0.47677899069395024,False,True,False,0,False,False,0,0,0.0,2022,2024,3,EXACT_PROGRAM_KEY,H,HOLD,NOT_ASSESSED,DATA_OR_COMPARABILITY_HOLD,data_quality;reported_performance,data_quality;reported_performance,budget_decrease_context,False,NOT_APPLICABLE,DATA_OR_COMPARABILITY_HOLD,프로그램 연결키·금액 단위·성과 비교가능성을 먼저 확정할 수 있는가?,BLOCKED,0,2,1,81,2
162:7000:1f52662b0f4d:2023,162:7000:1f52662b0f4d,162,2023,7000,통신,방송통신,과학기술정보통신부운영지원,1,1,GENERAL_ACCOUNT,"[""162:2023:통신:방송통신:7000:GENERAL_ACCOUNT""]",True,True,False,True,SAME_CODE_NAME_MULTIPLE_FIELD_SECTOR,False,18942000000,19040000000,18688487280,0,3,3,ALL_COMPARABLE_AT_OR_ABOVE_TARGET,COMPLETE_REPORTED_RATE_COVERAGE,False,False,,False,True,False,0.070520978131057,,False,False,False,False,False,,UNKNOWN_TYPE,CONFIRMED_STRUCTURED,STRUCTURED_CONTEXT_INVENTORY,NO_CONFIRMED_CONTEXT_TAG,NO_GRADE_CHANGE,0.0,0.0,0.0,"[{""candidate_id"": ""162:2023:통신:방송통신:7000:GENERAL_ACCOUNT"", ""account_type"": ""GENERAL_ACCOUNT"", ""review_grade"": ""D"", ""diagnostic_type"": ""NO_STRUCTURED_SIGNAL_DETECTED"", ""execution_rate"": 0.9815381974789916}]",DATA_BLOCKED,True,DATA_QUALITY_HOLD,0.9815381974789916,0.0,0.0,False,False,False,True,CONSECUTIVE_PRIOR_YEAR,-0.08195608975912372,False,True,True,1,False,False,0,0,0.0,2022,2024,3,UNRESOLVED_IDENTITY_HOLD,H,HOLD,NOT_ASSESSED,DATA_OR_COMPARABILITY_HOLD,data_quality;budget_performance_mismatch,data_quality;budget_performance_mismatch,budget_decrease_context,False,NOT_APPLICABLE,DATA_OR_COMPARABILITY_HOLD,프로그램 연결키·금액 단위·성과 비교가능성을 먼저 확정할 수 있는가?,BLOCKED,0,2,0,82,3
162:5200:2023,162:5200,162,2023,5200,통신,우정,우체국예금,1,1,SPECIAL_ACCOUNT,"[""162:2023:통신:우정:5200:SPECIAL_ACCOUNT""]",False,False,False,False,BASE_KEY_UNIQUE,False,1438123000000,1941589141230,1901965344140,0,2,2,ALL_COMPARABLE_AT_OR_ABOVE_TARGET,COMPLETE_REPORTED_RATE_COVERAGE,False,False,,False,True,False,0.5705193505701529,,False,False,False,False,False,,UNKNOWN_TYPE,CONFIRMED_STRUCTURED,STRUCTURED_CONTEXT_INVENTORY,NO_CONFIRMED_CONTEXT_TAG,NO_GRADE_CHANGE,0.0,0.0,1.0,"[{""candidate_id"": ""162:2023:통신:우정:5200:SPECIAL_ACCOUNT"", ""account_type"": ""SPECIAL_ACCOUNT"", ""review_grade"": ""H"", ""diagnostic_type"": ""DATA_OR_COMPARABILITY_HOLD"", ""execution_rate"": 0.9795920793701502}]",DATA_BLOCKED,True,DATA_QUALITY_HOLD,0.9795920793701502,0.0,0.0,False,False,False,True,CONSECUTIVE_PRIOR_YEAR,0.27021684580374083,True,False,False,0,False,True,0,0,0.0,2022,2024,3,EXACT_PROGRAM_KEY,H,HOLD,NOT_ASSESSED,DATA_OR_COMPARABILITY_HOLD,data_quality,data_quality,budget_increase_context;structure_context,False,NOT_APPLICABLE,DATA_OR_COMPARABILITY_HOLD,프로그램 연결키·금액 단위·성과 비교가능성을 먼저 확정할 수 있는가?,BLOCKED,0,1,0,83,4
162:4600:bbc4586c11b9:2023,162:4600:bbc4586c11b9,162,2023,4600,과학기술,과학기술연구지원,공공연구성과활성화,2,2,GENERAL_ACCOUNT;SPECIAL_ACCOUNT,"[""162:2023:과학기술:과학기술연구지원:4600:GENERAL_ACCOUNT"", ""162:2023:과학기술:과학기술연구지원:4600:SPECIAL_ACCOUNT""]",True,True,False,True,SAME_CODE_NAME_MULTIPLE_FIELD_SECTOR,False,289485000000,289485000000,289484957760,0,2,2,ALL_COMPARABLE_AT_OR_ABOVE_TARGET,COMPLETE_REPORTED_RATE_COVERAGE,False,False,,False,False,False,,,False,False,False,False,False,,UNKNOWN_TYPE,CONFIRMED_STRUCTURED,STRUCTURED_CONTEXT_INVENTORY,NO_CONFIRMED_CONTEXT_TAG,NO_GRADE_CHANGE,0.0,0.0,0.0,"[{""candidate_id"": ""162:2023:과학기술:과학기술연구지원:4600:GENERAL_ACCOUNT"", ""account_type"": ""GENERAL_ACCOUNT"", ""review_grade"": ""C"", ""diagnostic_type"": ""CONTEXT_OR_SINGLE_SIGNAL_REVIEW"", ""execution_rate"": 0.9999996460710874}, {""candidate_id"": ""162:2023:과학기술:과학기술연구지원:4600:SPECIAL_ACCOUNT"", ""account_type"": ""SPECIAL_ACCOUNT"", ""review_grade"": ""D"", ""diagnostic_type"": ""NO_STRUCTURED_SIGNAL_DETECTED"", ""execution_rate"": 1.0}]",DATA_BLOCKED,True,DATA_QUALITY_HOLD,0.9999998540857039,0.0,0.0,False,False,False,True,CONSECUTIVE_PRIOR_YEAR,0.002212251511185981,True,False,False,0,False,False,0,0,0.0,2022,2024,3,UNRESOLVED_IDENTITY_HOLD,H,HOLD,NOT_ASSESSED,DATA_OR_COMPARABILITY_HOLD,data_quality,data_quality,budget_increase_context,False,NOT_APPLICABLE,DATA_OR_COMPARABILITY_HOLD,프로그램 연결키·금액 단위·성과 비교가능성을 먼저 확정할 수 있는가?,BLOCKED,0,1,0,84,5
162:4600:0f2696a0b660:2023,162:4600:0f2696a0b660,162,2023,4600,교육,평생·직업교육,공공연구성과활성화,1,1,SPECIAL_ACCOUNT,"[""162:2023:교육:평생·직업교육:4600:SPECIAL_ACCOUNT""]",True,True,False,True,SAME_CODE_NAME_MULTIPLE_FIELD_SECTOR,False,62520000000,62520000000,62520000000,0,3,3,ALL_COMPARABLE_AT_OR_ABOVE_TARGET,COMPLETE_REPORTED_RATE_COVERAGE,False,False,,False,True,False,-0.2425783749200256,,False,False,True,False,False,,UNKNOWN_TYPE,CONFIRMED_STRUCTURED,STRUCTURED_CONTEXT_INVENTORY,NO_CONFIRMED_CONTEXT_TAG,NO_GRADE_CHANGE,0.0,0.0,0.0,"[{""candidate_id"": ""162:2023:교육:평생·직업교육:4600:SPECIAL_ACCOUNT"", ""account_type"": ""SPECIAL_ACCOUNT"", ""review_grade"": ""D"", ""diagnostic_type"": ""NO_STRUCTURED_SIGNAL_DETECTED"", ""execution_rate"": 1.0}]",DATA_BLOCKED,True,DATA_QUALITY_HOLD,1.0,0.0,0.0,False,False,False,True,CONSECUTIVE_PRIOR_YEAR,0.3203522628877955,True,False,False,0,False,False,0,0,0.0,2022,2024,3,UNRESOLVED_IDENTITY_HOLD,H,HOLD,NOT_ASSESSED,DATA_OR_COMPARABILITY_HOLD,data_quality,data_quality,budget_increase_context,False,NOT_APPLICABLE,DATA_OR_COMPARABILITY_HOLD,프로그램 연결키·금액 단위·성과 비교가능성을 먼저 확정할 수 있는가?,BLOCKED,0,1,0,85,6
162:7000:09ff2da176e8:2023,162:7000:09ff2da176e8,162,2023,7000,교육,교육일반,과학기술정보통신부운영지원,1,1,GENERAL_ACCOUNT,"[""162:2023:교육:교육일반:7000:GENERAL_ACCOUNT""]",True,True,False,True,SAME_CODE_NAME_MULTIPLE_FIELD_SECTOR,False,3675000000,3675000000,3675000000,0,2,2,ALL_COMPARABLE_AT_OR_ABOVE_TARGET,COMPLETE_REPORTED_RATE_COVERAGE,False,False,,False,True,False,-0.0497959183673469,,False,False,True,False,False,,UNKNOWN_TYPE,CONFIRMED_STRUCTURED,STRUCTURED_CONTEXT_INVENTORY,NO_CONFIRMED_CONTEXT_TAG,NO_GRADE_CHANGE,0.0,0.0,0.0,"[{""candidate_id"": ""162:2023:교육:교육일반:7000:GENERAL_ACCOUNT"", ""account_type"": ""GENERAL_ACCOUNT"", ""review_grade"": ""D"", ""diagnostic_type"": ""NO_STRUCTURED_SIGNAL_DETECTED"", ""execution_rate"": 1.0}]",DATA_BLOCKED,True,DATA_QUALITY_HOLD,1.0,0.0,0.0,False,False,False,True,CONSECUTIVE_PRIOR_YEAR,0.04641230068337121,True,False,False,0,False,False,0,0,0.0,2022,2024,3,UNRESOLVED_IDENTITY_HOLD,H,HOLD,NOT_ASSESSED,DATA_OR_COMPARABILITY_HOLD,data_quality,data_quality,budget_increase_context,False,NOT_APPLICABLE,DATA_OR_COMPARABILITY_HOLD,프로그램 연결키·금액 단위·성과 비교가능성을 먼저 확정할 수 있는가?,BLOCKED,0,1,0,86,7
162:UNKNOWN_CONTINUITY:7bcc47bfd69b:2023,162:UNKNOWN_CONTINUITY:7bcc47bfd69b,162,2023,,,,탄소중립기반구축,1,1,NOT_AVAILABLE,"[""162:2023:NA:NA:탄소중립기반구축:NA""]",True,True,False,True,MISSING_PROGRAM_CODE_UNKNOWN_CONTINUITY,False,,,,0,2,2,ALL_COMPARABLE_AT_OR_ABOVE_TARGET,COMPLETE_REPORTED_RATE_COVERAGE,False,False,,False,False,False,,,False,False,False,False,False,,UNKNOWN_TYPE,CONFIRMED_STRUCTURED,STRUCTURED_CONTEXT_INVENTORY,NO_CONFIRMED_CONTEXT_TAG,NO_GRADE_CHANGE,,,,"[{""candidate_id"": ""162:2023:NA:NA:탄소중립기반구축:NA"", ""account_type"": ""NOT_AVAILABLE"", ""review_grade"": ""H"", ""diagnostic_type"": ""DATA_OR_COMPARABILITY_HOLD"", ""execution_rate"": null}]",DATA_BLOCKED,True,DATA_QUALITY_HOLD,,,0.0,False,False,False,False,UNKNOWN_CONTINUITY,,False,False,False,0,False,False,0,0,,2023,2023,1,UNKNOWN_CONTINUITY,H,HOLD,NOT_ASSESSED,DATA_OR_COMPARABILITY_HOLD,data_quality,data_quality,NONE,False,NOT_APPLICABLE,DATA_OR_COMPARABILITY_HOLD,프로그램 연결키·금액 단위·성과 비교가능성을 먼저 확정할 수 있는가?,BLOCKED,0,1,0,87,8
162:UNKNOWN_CONTINUITY:e524bf9d7764:2023,162:UNKNOWN_CONTINUITY:e524bf9d7764,162,2023,,,,평생직업교육 체제 구축,1,1,NOT_AVAILABLE,"[""162:2023:NA:NA:평생직업교육 체제 구축:NA""]",True,True,False,True,MISSING_PROGRAM_CODE_UNKNOWN_CONTINUITY,False,,,,0,0,0,NO_COMPARABLE_RATE,NO_COMPARABLE_REPORTED_RATE,False,False,,False,False,False,,,False,False,False,False,False,,UNKNOWN_TYPE,CONFIRMED_STRUCTURED,STRUCTURED_CONTEXT_INVENTORY,NO_CONFIRMED_CONTEXT_TAG,NO_GRADE_CHANGE,,,,"[{""candidate_id"": ""162:2023:NA:NA:평생직업교육 체제 구축:NA"", ""account_type"": ""NOT_AVAILABLE"", ""review_grade"": ""H"", ""diagnostic_type"": ""DATA_OR_COMPARABILITY_HOLD"", ""execution_rate"": null}]",DATA_BLOCKED,True,DATA_QUALITY_HOLD,,,,False,False,False,False,UNKNOWN_CONTINUITY,,False,False,False,0,False,False,0,0,,2023,2023,1,UNKNOWN_CONTINUITY,H,HOLD,NOT_ASSESSED,DATA_OR_COMPARABILITY_HOLD,data_quality,data_quality,NONE,False,NOT_APPLICABLE,DATA_OR_COMPARABILITY_HOLD,프로그램 연결키·금액 단위·성과 비교가능성을 먼저 확정할 수 있는가?,BLOCKED,0,1,0,88,9
162:1600:bbc4586c11b9:2023,162:1600:bbc4586c11b9,162,2023,1600,과학기술,과학기술연구지원,과학기술기반조성,1,1,GENERAL_ACCOUNT,"[""162:2023:과학기술:과학기술연구지원:1600:GENERAL_ACCOUNT""]",True,True,True,False,RESOLVED_BY_FIELD_SECTOR,False,63956000000,73397645630,43636907590,1,1,2,MIXED_COMPARABLE,COMPLETE_REPORTED_RATE_COVERAGE,False,False,,False,True,False,-0.3172962661830008,,False,False,False,False,False,,UNKNOWN_TYPE,CONFIRMED_STRUCTURED,STRUCTURED_CONTEXT_INVENTORY,NO_CONFIRMED_CONTEXT_TAG,NO_GRADE_CHANGE,0.0,0.0,1.0,"[{""candidate_id"": ""162:2023:과학기술:과학기술연구지원:1600:GENERAL_ACCOUNT"", ""account_type"": ""GENERAL_ACCOUNT"", ""review_grade"": ""B"", ""diagnostic_type"": ""STRONG_OR_REPEATED_SINGLE_SIGNAL"", ""execution_rate"": 0.5945273477840844}]",CONFIRMED,False,PROGRAM_YEAR_REVIEW,0.5945273477840844,1.0,0.5,True,True,False,False,CONSECUTIVE_PRIOR_YEAR,0.1780221399495312,True,False,True,1,False,True,0,0,1.0,2022,2024,3,EXACT_METADATA_DISAMBIGUATION,A,REVIEWABLE,STRONG,REPEATED_LOW_EXECUTION_WITH_REPORTED_TARGET_MISS,execution;reported_performance;budget_performance_mismatch,execution;reported_performance;budget_performance_mismatch,budget_increase_context;structure_context,False,NOT_APPLICABLE,REPEATED_LOW_EXECUTION_WITH_REPORTED_TARGET_MISS,겹친 관측 사실이 같은 사업 범위에서 발생했는지 원문과 연도별 근거로 확인할 수 있는가?,STRONG,1,3,1,89,10
